"Estimated Resident Population by Age and Sex (1991+) (Qrtly-Mar/Jun/Sep/Dec)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","As at","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","0 Years","1 Years","2 Years","3 Years","4 Years","5 Years","6 Years","7 Years","8 Years","9 Years","10 Years","11 Years","12 Years","13 Years","14 Years","15 Years","16 Years","17 Years","18 Years","19 Years","20 Years","21 Years","22 Years","23 Years","24 Years","25 Years","26 Years","27 Years","28 Years","29 Years","30 Years","31 Years","32 Years","33 Years","34 Years","35 Years","36 Years","37 Years","38 Years","39 Years","40 Years","41 Years","42 Years","43 Years","44 Years","45 Years","46 Years","47 Years","48 Years","49 Years","50 Years","51 Years","52 Years","53 Years","54 Years","55 Years","56 Years","57 Years","58 Years","59 Years","60 Years","61 Years","62 Years","63 Years","64 Years","65 Years","66 Years","67 Years","68 Years","69 Years","70 Years","71 Years","72 Years","73 Years","74 Years","75 Years","76 Years","77 Years","78 Years","79 Years","80 Years","81 Years","82 Years","83 Years","84 Years","85 Years","86 Years","87 Years","88 Years","89 Years","90 Years","91 Years","92 Years","93 Years","94 Years","95 Years and Over","Total All Ages"
"2020Q3",59130,60390,60490,62020,63480,63800,64130,65500,67000,67250,68400,67450,67690,66710,63580,62320,63110,62720,63100,65190,67020,65690,66790,68410,70020,72250,73170,76080,78960,80030,80100,76910,75940,73460,70370,69410,68190,67420,66450,64840,63990,62680,60920,60960,60690,62140,64060,65830,68440,69180,67140,67030,65610,64110,63250,63770,65090,66710,65860,64480,61950,60520,58300,56810,54990,53460,51670,49420,48330,46460,45620,44480,43730,43460,37060,33860,30950,27130,28370,27330,24890,21620,19640,17210,15570,13580,12570,11000,9680,8670,7600,6180,4870,4030,3020,7810,5098700
"2020Q4",59050,60600,59950,61870,63460,63390,64300,64630,67720,66700,68280,67620,67900,67250,64100,62530,62790,62560,62330,64410,66970,65600,65670,67820,69680,71470,72610,75020,78480,79490,80320,77790,76050,74380,70940,69490,68510,67550,67280,64810,64300,63120,61440,60620,60920,61410,63630,65270,68100,68840,67840,66820,66380,64200,63130,63560,64960,66200,66340,64540,62880,60320,58840,57140,55390,53620,51980,49440,48760,46450,45990,44470,43800,43180,39270,34300,31430,27870,27560,27490,25320,22290,19730,17700,15830,13540,12830,11010,9710,8610,7700,6320,4970,3920,3150,7910,5103700
"2021Q1",59640,59940,60230,61760,62970,63340,64540,64030,67270,66700,68090,68070,67640,67710,64980,62700,62760,62660,62370,63310,66380,66230,64870,67730,68310,71000,72260,73860,77440,79560,80760,78190,76210,75730,71270,69700,68760,67690,67480,65440,64480,63630,61680,60810,60990,60780,63370,64910,67400,68730,68220,66860,66690,64480,63300,63410,64090,65700,66580,64870,62870,60790,59010,57570,55250,53740,52190,49810,48860,46840,45690,44630,43530,43080,41060,34770,31610,29020,26540,27830,25830,22390,20220,17960,15780,13850,12770,11210,9690,8530,7780,6420,5030,3930,3170,8090,5107900
"2021Q2",60970,59610,60410,61200,62960,63270,64140,64540,66350,67030,67690,68530,67500,67740,65980,63270,62410,62870,62600,63020,65380,66330,64910,66830,67790,70090,71560,72950,76400,78740,79880,79110,76260,75520,72200,70080,68930,68230,67370,66000,64510,63590,62590,60620,61130,60690,62580,64680,66620,68630,68940,66550,66650,65040,63610,62910,63790,65230,66250,65290,63420,61020,59870,57370,55640,54120,52360,50490,48580,47230,45560,44920,43370,43150,42040,35000,32270,30000,25830,27880,26150,23180,20210,18080,16030,14110,12630,11310,9780,8560,7650,6390,5230,3980,3140,8200,5111300
"2021Q3",61460,59290,60760,60870,62350,63730,63980,64340,65750,67120,67430,68530,67640,67860,66860,63690,62390,63070,62250,62440,64440,66270,64910,65940,67460,68940,71200,72230,75200,78180,79480,79640,76560,75880,73430,70490,69410,68170,67420,66520,64930,64020,62720,60940,60980,60680,62140,63950,65760,68370,69080,66950,66800,65340,63820,62910,63390,64650,66210,65440,63990,61400,59830,57680,56210,54350,52720,50840,48690,47580,45710,44800,43620,42850,42530,36190,32970,30090,26250,27410,26290,23840,20540,18510,16110,14410,12490,11460,9890,8550,7460,6470,5160,4000,3200,8200,5115000
"2021Q4",62350,59100,60890,60310,62200,63650,63590,64440,64760,67860,66840,68390,67700,68010,67350,64220,62610,62690,62170,61650,63820,66290,64930,64780,66930,68580,70360,71540,74050,77520,78800,79810,77380,75890,74250,70990,69470,68390,67430,67280,64770,64220,63080,61390,60550,60830,61300,63470,65110,68010,68620,67650,66510,66020,63800,62810,63100,64500,65630,65840,63970,62250,59650,58130,56490,54730,52780,51150,48640,47940,45700,45110,43580,42870,42180,38300,33370,30520,26950,26590,26460,24220,21180,18620,16580,14680,12410,11680,9890,8580,7470,6530,5260,4100,3130,8310,5116500
"2022Q1",61690,59650,60160,60550,62030,63070,63510,64590,64120,67330,66790,68140,68070,67690,67770,65080,62780,62740,62140,61690,62790,65720,65450,63940,66610,67100,69630,71040,72530,76240,78700,80020,77620,75770,75470,71100,69550,68630,67440,67200,65300,64310,63400,61500,60640,60780,60570,63130,64640,67190,68430,67960,66520,66340,64050,62950,62940,63670,65170,66120,64400,62350,60190,58380,56930,54680,52980,51350,49060,48060,46130,44850,43720,42640,42130,40030,33830,30680,28070,25590,26800,24680,21260,19110,16780,14620,12730,11550,10100,8560,7410,6540,5340,4130,3100,8430,5114900
"2022Q2",60020,60870,59790,60830,61520,63140,63460,64270,64610,66430,67110,67760,68570,67570,67750,66150,63400,62490,62410,62080,62510,64800,65590,64000,65840,66600,68650,70240,71710,75270,77960,79280,78680,75880,75340,72170,70000,68850,68090,67120,65840,64310,63370,62410,60420,60940,60450,62340,64410,66350,68380,68590,66210,66270,64630,63260,62430,63340,64700,65730,64820,62920,60390,59270,56780,55010,53380,51470,49760,47800,46430,44740,43980,42450,42220,40960,33980,31260,29000,24880,26800,24960,21970,19050,16930,14780,12950,11460,10110,8620,7350,6410,5250,4280,3110,8340,5117100
"2022Q3",59010,61330,59490,61210,61320,62680,63990,64260,64560,65910,67340,67670,68730,67850,68080,67260,64050,62670,62810,61920,62470,64280,65960,64340,65260,66690,68080,70440,71610,74730,78060,79430,79720,76650,76050,73670,70660,69550,68250,67350,66540,64980,64010,62630,60870,60890,60620,61950,63720,65510,68150,68780,66610,66460,64890,63410,62450,62890,64180,65640,64880,63440,60810,59260,57120,55590,53630,51930,50020,47940,46750,44890,43900,42690,41900,41470,35100,31960,29040,25250,26260,25140,22570,19320,17290,14860,13190,11290,10200,8630,7330,6210,5310,4150,3100,8270,5131200
"2022Q4",57700,62330,59480,61530,60950,62920,64180,64130,64950,65250,68380,67340,68860,68190,68450,67920,64860,62980,62670,62120,62110,64010,66340,64880,64910,67020,68830,70720,72180,74990,78600,79910,80940,78500,77030,75330,71960,70410,69200,68170,67990,65380,64880,63530,61730,60860,61070,61490,63500,65050,67960,68510,67450,66370,65760,63480,62500,62700,64130,65170,65350,63530,61790,59140,57690,56030,54120,52080,50410,47950,47230,44910,44290,42740,41930,41140,37200,32350,29450,25980,25470,25260,22960,19920,17400,15300,13380,11210,10440,8610,7310,6250,5300,4240,3180,8250,5160500
"2023Q1",57320,61860,60220,61140,61700,63270,64140,64500,65560,65080,68330,67700,69090,68890,68670,68810,66110,63570,62890,62780,62800,63720,66490,66340,65210,67920,68810,71580,73290,75070,79190,81490,82620,80320,78390,77820,73540,71580,70620,69350,69040,66950,65760,64780,62600,61600,61620,61230,63560,64910,67450,68550,67920,66570,66260,63880,62740,62700,63400,64840,65750,64020,62030,59790,58070,56630,54230,52450,50770,48530,47450,45400,44190,42960,41830,41150,38990,32880,29660,27010,24550,25540,23480,20000,17880,15480,13310,11470,10370,8810,7330,6240,5350,4300,3230,8350,5203700
"2023Q2",57160,60350,61640,60940,62280,63000,64660,64860,65670,65960,67830,68390,69050,69830,68890,69140,67530,64540,62800,63280,63520,63860,65850,67020,65710,67980,69060,71770,73930,75640,79620,82370,83220,82700,79810,78810,75740,73070,71870,70880,69720,68320,66580,65390,64180,61910,62180,61510,63100,64930,66730,68680,68760,66330,66290,64580,63060,62290,63150,64430,65500,64470,62680,60090,58950,56480,54640,52930,50930,49210,47240,45750,44090,43240,41670,41220,39920,33000,30290,27970,23880,25610,23670,20720,17810,15690,13540,11690,10220,8850,7420,6210,5240,4270,3360,8400,5239200
"2023Q3",56870,59610,62280,60840,62890,63130,64450,65730,65940,66330,67530,69090,69290,70370,69390,69880,69090,65440,63470,64080,63940,64300,65970,67900,66640,68100,69810,71990,74520,76270,79790,83360,84100,84340,81260,80420,77920,74510,73080,71730,70550,69570,67600,66510,64840,62750,62440,61900,62950,64530,66050,68570,69070,66810,66620,64930,63340,62420,62830,64090,65550,64720,63340,60700,59060,56950,55330,53330,51490,49580,47410,46210,44240,43250,41920,40990,40480,34150,30950,28060,24290,25160,23850,21270,18110,16060,13660,11930,10080,8970,7460,6190,5100,4330,3270,8470,5279900
"2023Q4",56930,58420,63310,60860,63140,62790,64710,65770,65700,66620,66760,70020,68840,70360,69560,69930,69490,65920,63860,63650,63730,63670,65550,68370,67220,67840,70150,72380,74750,76500,79680,83600,84400,85230,82970,81230,79430,75740,73760,72490,71180,70760,67840,67080,65560,63520,62270,62190,62390,64280,65550,68360,68820,67650,66640,65810,63520,62530,62790,64210,65330,65430,63580,61890,59180,57660,55970,53970,51850,50090,47600,46820,44360,43730,42060,41130,40280,36360,31370,28520,25030,24390,24020,21640,18640,16180,14040,12140,9980,9190,7410,6140,5180,4280,3290,8540,5305600
"Table information:"
"Units:"
"Number, Magnitude = Units"
""
"Footnotes:"
"All population estimates at 30 June 2018 and beyond use the 2018-base ERP."
"Estimates flagged as provisional are subject to revision, mainly to incorporate revisions to external (international) migration estimates."
"The current population estimates are based on 2018 Census data. The 2023-based estimated resident population will be published following the release of 2023 Census and 2023 Post-enumeration Survey results."
" "
"Symbols:"
".. figure not available"
"C: Confidential"
"E: Early Estimate"
"P: Provisional"
"R: Revised"
"S: Suppressed"
""
"Status flags are not displayed"
""
"Table reference: "
"DPE054AA"
""
"Last updated:"
"0 Years: 16 February 2024 10:45am"
"1 Years: 16 February 2024 10:45am"
"2 Years: 16 February 2024 10:45am"
"3 Years: 16 February 2024 10:45am"
"4 Years: 16 February 2024 10:45am"
"5 Years: 16 February 2024 10:45am"
"6 Years: 16 February 2024 10:45am"
"7 Years: 16 February 2024 10:45am"
"8 Years: 16 February 2024 10:45am"
"9 Years: 16 February 2024 10:45am"
"10 Years: 16 February 2024 10:45am"
"11 Years: 16 February 2024 10:45am"
"12 Years: 16 February 2024 10:45am"
"13 Years: 16 February 2024 10:45am"
"14 Years: 16 February 2024 10:45am"
"15 Years: 16 February 2024 10:45am"
"16 Years: 16 February 2024 10:45am"
"17 Years: 16 February 2024 10:45am"
"18 Years: 16 February 2024 10:45am"
"19 Years: 16 February 2024 10:45am"
"20 Years: 16 February 2024 10:45am"
"21 Years: 16 February 2024 10:45am"
"22 Years: 16 February 2024 10:45am"
"23 Years: 16 February 2024 10:45am"
"24 Years: 16 February 2024 10:45am"
"25 Years: 16 February 2024 10:45am"
"26 Years: 16 February 2024 10:45am"
"27 Years: 16 February 2024 10:45am"
"28 Years: 16 February 2024 10:45am"
"29 Years: 16 February 2024 10:45am"
"30 Years: 16 February 2024 10:45am"
"31 Years: 16 February 2024 10:45am"
"32 Years: 16 February 2024 10:45am"
"33 Years: 16 February 2024 10:45am"
"34 Years: 16 February 2024 10:45am"
"35 Years: 16 February 2024 10:45am"
"36 Years: 16 February 2024 10:45am"
"37 Years: 16 February 2024 10:45am"
"38 Years: 16 February 2024 10:45am"
"39 Years: 16 February 2024 10:45am"
"40 Years: 16 February 2024 10:45am"
"41 Years: 16 February 2024 10:45am"
"42 Years: 16 February 2024 10:45am"
"43 Years: 16 February 2024 10:45am"
"44 Years: 16 February 2024 10:45am"
"45 Years: 16 February 2024 10:45am"
"46 Years: 16 February 2024 10:45am"
"47 Years: 16 February 2024 10:45am"
"48 Years: 16 February 2024 10:45am"
"49 Years: 16 February 2024 10:45am"
"50 Years: 16 February 2024 10:45am"
"51 Years: 16 February 2024 10:45am"
"52 Years: 16 February 2024 10:45am"
"53 Years: 16 February 2024 10:45am"
"54 Years: 16 February 2024 10:45am"
"55 Years: 16 February 2024 10:45am"
"56 Years: 16 February 2024 10:45am"
"57 Years: 16 February 2024 10:45am"
"58 Years: 16 February 2024 10:45am"
"59 Years: 16 February 2024 10:45am"
"60 Years: 16 February 2024 10:45am"
"61 Years: 16 February 2024 10:45am"
"62 Years: 16 February 2024 10:45am"
"63 Years: 16 February 2024 10:45am"
"64 Years: 16 February 2024 10:45am"
"65 Years: 16 February 2024 10:45am"
"66 Years: 16 February 2024 10:45am"
"67 Years: 16 February 2024 10:45am"
"68 Years: 16 February 2024 10:45am"
"69 Years: 16 February 2024 10:45am"
"70 Years: 16 February 2024 10:45am"
"71 Years: 16 February 2024 10:45am"
"72 Years: 16 February 2024 10:45am"
"73 Years: 16 February 2024 10:45am"
"74 Years: 16 February 2024 10:45am"
"75 Years: 16 February 2024 10:45am"
"76 Years: 16 February 2024 10:45am"
"77 Years: 16 February 2024 10:45am"
"78 Years: 16 February 2024 10:45am"
"79 Years: 16 February 2024 10:45am"
"80 Years: 16 February 2024 10:45am"
"81 Years: 16 February 2024 10:45am"
"82 Years: 16 February 2024 10:45am"
"83 Years: 16 February 2024 10:45am"
"84 Years: 16 February 2024 10:45am"
"85 Years: 16 February 2024 10:45am"
"86 Years: 16 February 2024 10:45am"
"87 Years: 16 February 2024 10:45am"
"88 Years: 16 February 2024 10:45am"
"89 Years: 16 February 2024 10:45am"
"90 Years: 16 February 2024 10:45am"
"91 Years: 16 February 2024 10:45am"
"92 Years: 16 February 2024 10:45am"
"93 Years: 16 February 2024 10:45am"
"94 Years: 16 February 2024 10:45am"
"95 Years and Over: 16 February 2024 10:45am"
"Total All Ages: 16 February 2024 10:45am"
""
"Source: Statistics New Zealand"
"Contact: Information Centre"
"Telephone: 0508 525 525"
"Email:info@stats.govt.nz"
""
""
""
